X1,X2,X3,X4,Y1
-0.06534901782873581,1.6868283508318338,0.5116527126757753,-0.21692759320698993,0.03368342271421283
0.001419144965895423,1.2212396530314191,1.0728953040333344,0.24628589760604697,-0.3018496147523571
0.36648854301368655,1.887066510024237,0.3811458676779876,-0.05880444576761599,0.07543193117788807
0.2504866061222357,1.665356432519178,1.5941876032680846,0.04245176057231528,-0.16830679252378034
0.13535639319266313,2.3078589563582486,0.8969116526051608,-0.2084105360854458,0.2344551038613068
0.0007791488430028417,1.5017042900254676,1.3363762662751875,-0.03658074546310118,-0.08938486771335914
0.02459857632533292,2.387138584360122,0.6436979329021326,-0.058622386590875,0.08493650825426384
0.33136873386682975,1.3409300765270764,1.009004487800639,-0.12616874821724358,0.16713365747098186
0.011802502000988976,1.6763495218988265,0.6942265731497063,-0.08734962401535538,0.0021013215541843266
0.13271753161239105,1.0369523705257104,0.6632347194713355,0.031072719919189636,-0.029199568818450376
0.13418842383530957,1.7569717715987059,0.792671834735116,0.15163514259564786,0.05507095248697017
-0.12571961245052327,1.9658253121897173,1.526561627883929,0.1376224516654386,-0.2781997619418266
0.2782754007277042,2.1995086109435134,1.2555561097946861,-0.22067340629537824,0.05056865933838045
-0.1665320728660039,2.0020324435890697,0.8903794458181837,-0.24849647153235677,0.1857049956546079
0.02872001746118893,1.687761015559349,1.4632193116265215,-0.010227450532115415,0.19242114244774802
-0.49175012276507335,1.9329844172064747,0.8911368937801087,-0.02790771700377119,-0.21346847944581027
0.2867212265980665,1.9347484008221432,1.2272728780465674,0.031266458479787186,-0.3136160805037749
0.1267410589064236,1.9171469502306553,0.9655002232933176,-0.11279574240006177,-0.029763616787291364
-0.10520293021115522,1.9215529730731158,1.2678714676679,0.062160629361965,0.1476603643710879
-0.4049942006820885,2.1913812515395854,0.8310619009555149,0.12282053032017332,0.2516074189459649
0.08732824049277482,1.9807204728034877,0.9685741443882281,-0.34412326548430094,-0.5323693007447956
0.05260295222078502,1.8125672355977338,0.835379386911727,0.03011754724669146,0.1290508676904888
-0.11751670899107189,1.7219462113358233,0.67260495359852,0.31525488493318543,-0.1752817051398872
-0.22795402912691493,1.7612087022393281,1.0850827741104916,0.2241586909718331,0.021223069979711004
0.2921839083940528,1.783520285369443,0.9918569672498739,0.15607083954239542,0.07151302217812386
0.256080221950038,2.185606261721953,1.0077175509463905,0.025984141222317847,0.07409682076862678
-0.29155356110073927,1.6116848701318152,0.4759472805432181,-0.014841766763197992,0.07433086488877567
-0.26108721256270984,1.2848320457307878,0.5700763990702709,-0.2023702994218883,-0.13851515280769353
-0.10295310314680359,0.9654912726984202,0.5057912181096986,-0.0833422224074913,-0.0958894687579368
0.10212676217829475,1.0159288375986728,0.9616493106688423,-0.16546840399523768,0.005137815484303226
-0.28918520127096264,2.053426463408899,0.9462100805290891,-0.2544535734937587,-0.12878364274698778
-0.06124291146403826,1.8906416144477116,1.1112658678294345,0.19440509499813058,-0.32447892793924216
0.17236807695907683,1.7399714005538272,0.9738624864309567,-0.0070043472456077045,-0.05515427788176639
-0.0887017222192512,1.9651329763894336,0.23823390283982593,-0.10000740775638561,0.08269800491793719
-0.07036656210093468,1.3651711319946134,0.9382960003499994,0.06306816297259964,-0.29578779434895364
0.22402561305787744,2.1454335767186348,1.0550546519363366,0.261111616634002,-0.3099585588879635
-0.23237915095104011,2.074164270367404,1.0391377323238606,-0.17688565873513845,-0.08453886090702763
-0.10535986928671773,1.82957692810702,1.2915835274054197,-0.10071997471963232,-0.3352779137321019
0.17160865209973958,1.8347800784964314,0.890302446823747,-0.396544602324324,-0.11028877986854521
-0.5260599399620184,1.2944515498973914,0.9063763138597745,0.34601951207645737,-0.06961709681308784
-0.10935901219363649,1.9511690672256,0.9023917912169489,0.22920795979394146,-0.13044022099319758
0.2992283639229105,2.010374496001405,1.4876067842556306,-0.015490047803014472,-0.09571552306681524
0.03462748754535075,2.188261484690189,0.9612995895981312,0.03394912689953373,0.11557455367748261
-0.15052490826214204,1.8906240895472757,0.9788150050531835,-0.03953629945469401,-0.2223233755316309
-0.3400827255594926,2.190299767572281,1.284041707786901,0.046677579485426175,-0.08877281369131625
-0.14393284595525274,1.9139410115801976,1.0948757574136634,-0.1984912943296622,-0.21858199346899893
-0.17094028566693384,1.910640971807911,0.943711005181857,-0.00019692223110483035,0.06445402000338939
-0.08726185942453832,2.1032183598271166,1.3594887424861952,0.1611311068384094,-0.11920229663060357
-0.3207158031149259,2.5329276766862225,0.85914159676786,0.1539448814382615,-0.012950739842502702
-0.2034502155346804,1.5029221904821615,1.0901075070527333,-0.037159408703754074,0.0028287267224059165
0.5368632425837541,2.1180654672221837,0.5040268865137872,0.30130630663208186,0.12236312341452114
-0.15400159188010504,1.6204042241880707,1.246270369909778,-0.08680824245834969,0.026823396377991998
0.1327190820241669,1.7566590151685328,0.4791683077125395,0.0645543293014412,-0.02196254610258422
-0.18409432236904646,1.3952281529179928,0.9113370432291279,0.15754531967719693,-0.15587207173332435
-0.28400793658348006,1.604253499134684,0.9151685257050358,-0.14933196352589584,-0.022977094876213744
0.08248048600480952,1.7261251731138803,1.4164016428586261,0.04675416135336584,-0.3858769019196041
0.12322412098880049,1.702256217082865,0.7145477559486121,0.07003815361990512,-0.13439449971196954
0.33060425507643165,1.7863305086421588,0.9796510353889545,0.18432013908028572,0.10409866604649527
-0.24005253326416282,2.1253247044434085,0.6249064640400839,-0.00390690130762272,0.03503084537845717
-0.06925003120173741,1.3375934983881779,1.3887699299616387,-0.4146615384079485,-0.11395322194070223
-0.05373927440696906,2.5224507097662365,0.7483147931822741,-0.3207703065851505,-0.0481673534897764
-0.05424532479388834,1.9776261852462653,0.9440140361825882,0.21382516485981304,-0.0685820017429536
0.08357074010893298,1.894796271405283,0.9151251886332645,-0.27016649130974757,-0.39598180367614144
-0.00271126220784635,1.6475524842978289,1.4880559362572299,0.125935950798596,0.02024673195779186
0.1684220730055916,2.198369201127375,0.681485973951455,-0.07337367346258838,-0.009249226523856183
0.022032163819261867,2.0576131118006167,1.1779752453199546,-0.09360241503317811,0.08292602394896192
0.05998968908798668,1.971903481106916,1.0394008911984047,-0.1286496504487783,0.05717072150136848
