X1,X2,X3,X4,X5,X6,Y1
1.14163051482467,-0.6143715225971953,-0.29424323642886024,1.0293448657878614,-1.0618521190253258,-0.012616031559867569,-0.6120868617236406
1.1443556618483506,-0.8544597694119661,0.14415813817818943,1.1688289253874642,-0.6542823605105847,0.44161165610194525,-0.45176532173591416
1.410477466501471,-0.7134358756468684,0.4797992797400118,0.6468489489651522,-0.7379943814673657,-0.430946761608085,-0.5636020716959168
1.677804878984757,-0.45803231235222686,0.318065462483121,1.0525309736656265,-0.3851156561663343,0.165970653507105,-0.5663768099512727
1.89045649603726,-0.5368484548237449,0.0980707462308694,1.4487772198553521,-0.44784482637535794,0.43547261696586115,-0.4024303101787883
1.7537060669628708,-0.9902360448871604,-0.20570269822263354,1.3564911411983565,-0.6942801269261951,-0.13271516294346505,-0.13069733809110096
1.6566764403288499,-1.1178726991476637,0.3386800664291133,1.2614359189727673,-0.3569266232982585,0.3755787658839506,-0.6971611754200149
1.6692468550450967,-0.6009948829390439,0.19542140733145147,1.2132464659390483,0.07894190592882067,-0.2774628650740687,-0.7924011004490021
1.80568537746484,-0.9036865213767709,-0.17477736301640295,1.1654824547697493,-0.594962687529657,0.11158388356544335,-0.14721404027628088
1.5310108579083923,-0.832556221066186,-0.1791043785755434,1.547926664994815,-0.38306627217250666,-0.1088861016429718,-0.33949110344411493
1.7237806355636789,-0.8975549118979115,0.09712630006134275,0.9388369160412275,-0.33152303774063263,0.13633850658643887,-0.4402384223133427
1.5455013950282277,-1.0603340429605512,-0.10756933335195754,0.8349139662597072,-0.19622789498843424,-0.03984542569768616,-0.11014299544702078
1.7664088875267259,-0.6580665129601392,0.18541094444049971,1.0537466303094396,-0.3031576885327651,-0.15433349089937154,-0.4039007412353657
1.7520107358786685,-0.7326960584986212,0.23196035064168943,1.6522884895462613,-0.03328797162198632,0.14769831736224476,-0.33514305739759415
1.5633976849061992,-0.46694077741870155,0.16291844822256474,1.2051805673148308,-0.055974598326567204,-0.1552189080335802,-0.5163570920914973
1.9588394819826076,-1.0160737717137882,0.26029828091426505,1.0504610141448405,-0.23616876127476902,0.10959401995908276,-0.33079003333952617
1.5521693045531286,-0.886301238885206,-0.2570951288533504,1.4725545945220442,-0.5736316260906162,-0.1304152909414732,-0.24144656884669735
1.8977763836765824,-1.1097954284200258,0.07521249614668962,1.5439937772446881,-0.36786406203992356,0.09207964614441672,-0.0279484367659677
1.6690254518635341,-1.0397900830169207,0.5561340405630593,1.2378318188594841,-0.7476696472673787,-0.009354781567351006,-0.011149235226608878
1.693136730249012,-0.8543928970404567,-0.04706260245020388,0.7103821280801524,-0.7844476941216832,0.031697423949871545,-0.6114635170757707
1.985622183962109,-0.7281316541128029,-0.0009974527109196246,1.5273451943474186,-0.4694264349407894,0.37746991940562424,-0.49173891919267054
1.5830429011266847,-0.226035124489733,0.0304537640027958,0.9353064778576622,-0.5248934469634644,0.0729401685389063,-0.6722680780934991
1.4621014360224693,-0.9269531623275742,-0.021568207736424566,1.313319980435212,-1.1515983992408019,-0.26702272201011024,-0.3707686760092033
1.720519760662502,-0.3092871975330978,-0.043699310732143296,1.2254063868170635,-0.2746481352444582,0.19863885229138903,-0.503641386879613
1.5338958108347254,-0.9855804812760942,-0.3424146525075071,1.3194734212222197,-0.5198237761816171,-0.21113059759579123,-0.38624503665354376
1.6826954212362581,-0.6644440589765679,-0.10095751110307821,1.0749270535225472,-0.43588213745872195,0.18901996093776474,-0.20391556225905477
1.5085807842913814,-0.968149784640371,0.3326967532168093,1.0528172654164005,-0.8779608764645128,0.02996617111068528,-0.36540226221270056
1.947336965065425,-0.9534534497157254,-0.3006402042952267,1.3069097408214427,-0.7191518366868275,0.42030786263104764,-0.48674291685338134
1.704844079559421,-0.7404940255576599,0.6629111711879947,0.9625264303769137,-0.15998571193232553,0.2706410323261779,-0.8171238563370903
1.5253438433197941,-0.8088584190994565,0.18792924602499106,0.877655567244624,-0.2963861893337661,-0.013897722180449601,-0.5841714561554018
1.9014188648124022,-0.8675787133972426,-0.04506029148198583,1.4365010644122886,-0.19654389565580574,0.17760476011422083,-0.4280261414574739
1.88100396002885,-0.8410804510336727,0.07754057898768553,1.2331202030325723,-0.6992777715310264,0.2720064407725389,-0.4806940004750229
1.6745841512115383,-0.8904133047786544,0.019541400269633996,1.4244354777235548,-0.7450982852899608,-0.0534105183162129,-0.2708588196159041
1.8891918017261455,-0.67912457221822,0.1365176468486915,1.3738865580325612,-0.6897602740945061,0.16694537800667061,-0.45477367420742276
1.5329209052873727,-1.3288169394266467,-0.40246785460265294,1.31228539369542,-0.21100610646489337,-0.022533679482444127,-0.5947007310569798
1.6373804015724909,-1.0272882000896737,0.06306004524372164,0.8988542877038248,-0.16338835221279563,-0.4971187917841569,-0.558248418512545
1.2674633984096744,-0.4232064465020836,-0.2731699627130993,0.7876056716806,-0.14292105077376938,0.15071863935286475,-0.30481960110056594
1.6649318445665826,-1.1365613885456796,0.08913329649568827,1.3769957886419062,-1.0081377271357645,-0.10498231316287654,-0.39610210331693335
1.6447531825831339,-1.0439011642024287,0.26132388873067397,1.0204220493353497,-0.781956506929583,0.06580756278307809,-0.19198700949129732
1.7302443772948808,-0.9262548182475507,-0.22725085945439366,1.2950191972335026,-0.3983012891680615,0.07364542175080996,-0.5777538440769732
1.9145968926397061,-0.6482844038198502,0.056160951781234744,1.4568174267467549,-0.6793987891322565,0.23624795068782858,-0.44994113844527
1.3365195819902818,-1.0549559540617102,-0.009502468264755967,1.1047331455056089,-0.8864029829738846,-0.06749149204719547,-0.7076215717627954
1.6181229814577798,-1.0727889175570617,0.592832300753984,1.4417104575705928,-0.8124373356099185,-0.07189811950135669,-0.6012025915158499
1.8424563251016048,-0.7808284658599627,-0.044975292256770896,0.6535988259367926,-0.9373112948817877,-0.2141821948908808,-0.49913892827396383
1.7444055168394756,-0.5723383842241835,0.35078428262743006,1.2917385320889432,-0.30264615192059485,-0.04486783760632355,-0.5723384745257228
1.6286866722916546,-0.3830877880659189,0.2779461573388353,1.3933291553112788,-0.2277091742818974,-0.013129764104380048,-0.7322932612306866
1.39811696784846,-1.217374953314803,-0.17291761505597433,1.1912549294119195,-0.0027632601311625704,0.446265340181883,-0.43384304351200226
1.8566990144122861,-1.0124046091050038,0.25266578160101205,1.5596190338289866,-0.667143134736627,0.2215715977440266,-0.16403706561843506
1.4301258805999726,-0.6594677592366766,-0.13359490723951173,0.8110598562803579,-0.9157581212320365,0.42590653141057344,-0.2745752154921828
1.8166142630175526,-0.710931223446783,0.4204365488805776,1.2141600303666418,-0.5068719509974723,0.35412186258486694,-0.670372912546954
1.4670501214512268,-0.5213393834794724,0.03667639565445567,0.7924556953654339,-0.5821418963172342,-0.31595286390798416,-0.5263972323184528
1.6538658499229948,-0.17413337914262095,-0.16452675983227832,1.426821855688366,-0.6236711088718374,0.14628178423682497,-0.4488643602671152
1.9890066516919593,-0.537238394677906,-0.3318768237631202,0.9004740939413987,-0.5098343924293003,0.10400064287540675,-0.6812208421071334
