X1,X2,X3,X4,X5,X6,X7,X8,Y1
-0.12235232521838468,-0.08228265743643054,-0.17388859108466337,0.13203268071504715,-0.0887693185018858,0.212629897250471,-0.2525094967823175,0.494578473831234,-0.3069668257603023
0.0366204188174499,-0.1122196719857007,0.0341182911333801,-0.14168376913653663,0.02420226146729506,-0.05563818619241562,-0.17186004848175207,0.36899111499799153,-0.3492133066206236
0.29588349628911736,0.35119500804138387,0.03435870636197646,0.0971821580601985,0.09907763284946829,-0.4584232337806845,-0.5084134171267588,0.17151063132094982,-0.21206927588465457
0.31134388319410256,0.1354254344347136,0.04938051084781915,-0.18406812619319612,0.2321552931480746,-0.11349729988967253,0.11827653257629567,0.2677493677825356,-0.283485659700974
0.3316376557447967,0.11697021327243927,-0.015601853098769186,-0.16383657145002894,0.022082000073724066,-0.8389821967559319,0.4380010787903277,0.34377373215219886,-0.32158486754816307
0.13500088217280176,0.17512654866995642,-0.2436580342498101,0.034513992076569966,0.11297827795535395,0.1396688926594059,-0.3291188686714306,0.3075259729400734,-0.6449660273477075
0.2520438737208503,-0.18216276946418453,0.03693515052330128,-0.23622415559294388,-0.05125308685583667,-0.2881326956673706,-0.18206937164760556,0.4017411725039396,-0.5899860785190261
0.2779834865835635,-0.19449149630608834,-0.004653013924566508,-0.1686434640612354,0.13044128211760472,-0.3189725221646559,0.1178896916227176,0.049975023798743134,-0.23955685548304936
0.44456134109889855,0.2674848408981165,-0.15435818717073874,-0.24234667688537018,-0.04101961842911567,-0.3378697332982411,0.3037772803866898,-0.0010188644378913425,-0.20320635575660745
0.16740831265058756,0.21124695810903468,-0.10894317638311504,-0.15982370331505358,-0.11676101755614127,-0.86891901293935,-0.04290189259207391,0.35606063912934327,0.13184170018343694
0.05742441672646148,-0.4348688478652637,-0.19947734144162282,0.05741577116210092,-0.17724775948564447,-0.13238701276584963,-0.01561719459125857,0.42227192275153813,-0.2259483160486693
0.17124084341594437,-0.1913810796114482,0.2527647631830539,-0.17321238193419008,-0.12370630463386244,-0.3291880675011434,-0.7701821671398388,0.25256785488062694,-0.19919284907803922
0.28138294615315884,-0.1077856791552715,0.27295169802634917,-0.5958524791295441,-0.1284029221383035,-0.4337399726160023,-0.01114424540422395,0.16788700100927745,-0.1070740109121601
0.3271329010168912,0.05949044641031488,-0.1725441689251884,-0.14285067635420792,-0.17770534855931783,-0.5283341247884659,-0.6212138640334639,0.2085116319613054,-0.11907038513830132
0.28013763473797343,-0.6086279296758649,0.2176370017430598,-0.47640541143954995,-0.09598301190792914,-0.4067463809300933,0.1433473612270632,0.21737197042315642,-0.2690440242087325
0.13623099339186096,0.08279645102380256,-0.18515995920447054,-0.28463533666786645,0.02552689746859728,-0.14614873339552348,-0.19418172697138902,0.28587124072011616,0.019177263873820377
0.17469764484245193,0.25311650917461825,0.2875501377800823,-0.11350116028787247,0.08023214262912377,-0.061532925456900256,-0.0032933319452973925,0.18725759111571222,0.06558164048363377
0.4289386169862204,0.0289816692745567,-0.06703350772182645,-0.01047703778624856,0.14833125378996165,-0.5185096487025969,-0.015860296136724475,0.26991935652325943,-0.10940859753390558
0.3861369953209702,-0.2501009896049079,-0.11597494807505816,-0.3718154518429083,-0.17195631945543952,-0.5495909010920607,0.2250529162907064,0.03541897999417115,0.0422825291395969
0.25718057999444116,-0.1440710314794877,0.24732483679536255,-0.1744750674185056,-0.1972280539085682,-0.4530411738944906,-0.47431124921837486,0.22152127647662542,-0.44418859660998367
0.390607914908746,0.513017868120163,0.3657336257445813,-0.27772989449957886,-0.06420396249745218,-0.5754489353463331,-0.1097529242266138,0.11186401812952812,0.006950628007821147
-0.01186114400104471,0.15930049553360054,-0.3391288206030307,-0.3015073243947214,-0.1886402479461684,-0.8897216590462931,-0.5743330696136169,0.13041182613119248,-0.18027652754136564
0.28917388398608856,0.1800228663134957,0.09531136226452029,-0.4990434319403144,0.06704817719315909,-0.6167311469471446,-0.28394722524790394,0.5486342574218765,-0.34530965189208884
0.30411360437422813,-0.3142394697131024,0.03764435110677061,-0.17703936870462103,-0.1799293172847085,-0.07082839312949143,-0.05359045433643826,0.1774663791610812,-0.07184386933876993
0.14920676085257295,0.36468487780764125,0.07069966517793162,-0.2262937930195262,-0.018554560852402494,-0.6973774273815487,-0.3941046068973595,0.28654642873748354,-0.65841160003535
0.25289752681784217,-0.45774535791391363,-0.15887717861380846,-0.42548494341757337,-0.23436706613726116,-0.15583175287023449,-0.21917899168208443,0.3487361077366288,-0.634171036081464
0.054759074930929894,0.11915430125718231,0.10921599555568919,-0.4708994646208421,0.09953994091876045,-0.13480838000759868,-0.012168894819045872,0.37753485285078625,0.2207207013365877
0.14794539262941503,-0.1312214268463155,-0.16146789623479912,0.006319230869026332,-0.065984944713303,-0.40604612848672206,0.12138007913288867,0.12727333645791972,-0.2356571955851967
0.24731114683818756,0.2993968441137482,0.10692693175715033,-0.3728237167686229,0.005163577470892106,-0.549705004215703,0.029953662662114286,0.2388114679909696,-0.07109571004857304
0.058161489407758976,-0.5342213372572439,-0.23368875098693595,-0.2153700512023491,-0.1394629161882166,-0.5355156108045963,-0.17461617340263075,0.35715407038121616,0.15585679419183096
0.3243853854830987,-0.3226117652639495,0.08131640601199208,-0.09298425299187901,-0.114737539621552,-0.6037444509891081,0.4399900240259563,0.33694691541104205,-0.11878999741183663
0.43780418765924645,-0.39797032322892856,-0.0658958344994519,0.18052520610040879,-0.18691071588253977,0.2972835606957663,-0.08035852302671312,0.17078812394054488,-0.14621394891409006
-0.17460954920772576,-0.10954959234824783,0.04276764217098626,-0.25227988545413665,-0.005524787610529477,-0.7874557792948127,-0.28007432506570895,0.16655480313429377,-0.20632779078602714
0.20374949785833396,-0.08360603096119563,-0.053577490183028154,-0.29974831711058525,-0.12355771928564943,-0.16704479662870542,0.004437530639810117,-0.09878899873433775,-0.24441234959104474
-0.19336219958933637,-0.5661121591591658,-0.11342536179177554,-0.18384353008937687,-0.0011395258987592222,-0.042098579732519015,-0.0630658665177555,0.2651520741952208,-0.012317950083927245
0.3592110944951429,-0.123244689968459,-0.10051133149187272,0.25060816408587544,-0.04029216823287275,-0.3102550308323383,-0.5013452674733269,0.23705677654448074,-0.287335588781652
0.4051640880716447,-0.30262402636885327,-0.004266447404580209,-0.10651401873205602,0.016965914426787524,-0.2759910243683927,-0.5579510898519048,0.4549170744963058,-0.11847620466557288
0.29886693756157906,-0.12319552617610975,0.05750939100250639,-0.35756136614348094,0.08425963345824294,-0.40291340055972685,-0.11737496369428542,0.3764153147247853,0.20318782141536088
0.36565629666685007,-0.18116437313773245,-0.10343685423360993,-0.1928396868054445,0.14741713831403505,-0.7422753963076952,-0.361475312117354,0.05452268096746084,0.1162542493731481
0.1287416143958023,-0.13986616463301915,0.10953280916229324,-0.3982930818206286,-0.06566213413740116,-0.4474946614165951,0.07424103417619517,0.16722727230881262,-0.08438279182049073
0.5104721649736584,0.03112209224120005,-0.10889686341946764,-0.1953415819604487,-0.09754314590152616,0.03675453069539142,-0.5906112575008933,0.16433000148886265,0.0498977762533363
0.3514268757041773,0.06234786041115879,0.025150816874451754,-0.344298343716005,0.071628696222484,-0.34713879235487455,-0.4879865917005147,0.06454093441836631,-0.6188510494553894
-0.2798989238849393,-0.15341840573799245,-0.14277391678089285,-0.10589536907637007,0.10770499096603768,-0.228026748094598,0.12099644240194771,0.041179538075132166,-0.5156290421250163
0.2314174116831963,0.07372902588276688,0.07778228640148546,0.0929827615497376,-0.1186973770382996,-0.19633742809647278,-0.5023207379598706,0.28627979471424747,-0.11806599897800449
0.28390103985602244,-0.14392276868743106,-0.01657799924549655,-0.05159397706743221,-0.13261614102325794,-0.4900262463381454,0.29436596630738915,0.13477289698609504,-0.09089447733732758
0.037130046916875686,-0.2187544364689653,-0.001705202870178904,-0.19202254023353812,0.06951845967376705,-0.6229418839991605,0.09662838302741404,0.3867815925016562,-0.26677821903248755
0.3200071942161674,0.14803306108095932,-0.22783368799883988,-0.5420589981054509,-0.13448475148900538,-0.398205232385227,0.257931275857225,0.15992335704203367,-0.09612605588191983
0.08356065228189152,-0.22060227149620026,-0.17358145758142143,-0.29088600533944464,-0.15714956076036918,-0.646762770664663,0.6741448325010776,-0.03324855549160541,0.024126328798046298
0.08064833056072238,-0.4901574632187096,-0.31822432881571905,-0.2612886151694127,0.06892540785128895,0.1499274070373065,0.1190084507192621,0.4721103879506363,-0.159632853979498
-0.059617653517940725,-0.07097101524252035,-0.006205531787313012,-0.06960996317116314,-0.1329849652516142,-0.44156627775914936,0.0766578519530341,0.2398796444117736,-0.3746207935793301
