X1,X2,X3,X4,X5,X6,Y1
0.35108314185597633,0.38962472145499205,-0.4434943087461678,-0.3173540378136879,-0.5988835930401459,-0.036813599458153434,-0.04592848725252842
-0.28332887569321535,-0.016347574782240394,0.17793136541547935,0.09468671353639688,-0.2042901930875445,0.11089956696233377,0.2540850628616968
0.536621613135091,-0.060646772330919696,0.3547428095618362,0.6411987359603681,-0.5139564034848569,-0.9203689922817101,-0.3806625802075499
0.3632838660418039,0.17584361451850422,0.4273729304671035,0.10058918852124024,0.19198634025421762,-0.35123040190220356,-0.20751792002463187
-0.1812681699805333,0.3944355775558197,-0.2630768551364003,-0.21423855099455047,0.10016141882117707,0.3997905439876945,-0.2886059072481687
0.19945924494364384,0.20567118416359342,0.15465544825580574,-0.36671437781664806,-0.042142055913935134,0.05316663240485735,0.15643000430683215
0.1343797236096404,0.1165950689033853,-0.17024852501591395,-0.20982115843343552,0.24704071436175915,-0.19141406753104884,-0.14597427893132425
-0.5274559997373041,-0.35164608634582784,0.2523407161974053,-0.1677263970204119,0.2071964554192024,-0.40033046260620914,-0.21945273703329396
0.17983556655643995,0.43296287591177307,0.011674735093344796,0.6553841167631906,-0.30684673545023966,0.1391531607899877,0.212559953407896
-0.1768694711263865,0.25653331390994416,0.1213941802690577,-0.25830907366205347,0.18130041221704857,-0.2778929901361107,-0.17986101992582243
-0.0755377995635837,0.39518429092947593,0.13063301457350285,0.13862497102788768,-0.4811482944995578,0.3276379417206067,-0.23667316417875367
-0.18200193183500513,0.03928702226910836,0.014094800797827461,-0.10907514571356258,-0.49389013312397123,-0.27887857876180056,0.22804169715913283
-0.12933909391072843,0.2714090679825423,0.415666438070318,-0.31967381292874264,0.7126190385624402,-0.20450304671264963,-0.3941039506881021
0.021673552810464857,0.025336164229399955,0.24326372234456037,-0.199516406784507,-0.34376506313117444,-0.3048779996023249,0.4454153467274169
0.029222217302227495,0.27163192671694836,0.27055001276941937,-0.2139214327572237,-0.2873232936395332,0.31341167056071895,0.26543752140436183
-0.4710740958516067,0.11002483235444377,0.3350296384102537,-0.2948628597939569,-0.31684089329041987,-0.4314622826168387,0.6934299842271975
-0.08118545512425945,0.273353492929775,0.27623978302714813,-0.3377994033585537,-0.07641993742794448,-0.04308112997621364,0.4241968626263995
-0.406314304058152,-0.07541679538564579,0.12323112270494005,-0.3519732344167071,-0.4176279649204482,-0.3687480169082324,0.10848032317952772
-0.3839462681517585,-0.07569246044187555,0.1935180924318054,-0.1376676388496078,-0.462367424005036,-0.3337830674755956,-0.22089855713053788
-0.10482677147133479,0.31091241008543774,-0.01520068834889304,0.2053867690319368,-0.11763086498688864,-0.37819844987391255,-0.14685459924569844
0.258416014042967,0.4273594795841366,-0.4135856793394562,0.252497124752219,-0.1701272383329513,-0.027209985757963205,-0.025211383675190435
0.19060373041286252,0.6353445634886508,0.6059812039736134,0.10723288557632857,-0.2808138525088766,0.12621437165698418,0.05361412769400745
-0.1826882638521426,0.21806230725689715,-0.05141470530592034,0.0604786094917415,0.20770969351671548,-0.0529296559967565,0.13471790823883514
-0.2146428836849695,-0.13636233157041117,0.06979343568894782,0.06743868363590129,-0.6033752144292122,0.3626178261754053,0.4225033242774695
-0.24998935884195006,-0.3791108715141047,0.6615200928503362,0.2764825955119531,0.3798584137322197,0.0099576892858,-0.48077063604827686
0.043126793646650514,0.13909822067890246,-0.15568362844885136,0.6067758554172591,-0.22088861223420464,-0.5696861885731943,0.4123054316476544
0.2829946118355754,-0.24407785845475055,-0.022557289444024006,-0.3749804480349008,-0.27628754590109195,0.3002094269705171,0.5292901175207968
0.005453490711370361,0.590883021097776,-0.407160381565103,0.27993728535360435,-0.30984413498775987,0.4934793343597743,-0.284595956408606
0.20930894854626877,-0.15004496873860074,0.14061367545542575,-0.21044118267449993,-0.06754123490133877,-0.16511729839620387,0.22800708149986249
0.09529606501353652,0.4333936752983586,0.19669816231305537,-0.2249161267781787,0.583809445329199,0.0498474400419785,-0.03961330857150118
0.4544668987369259,-0.39670801848812215,-0.21869614190468584,0.4738500630811602,-0.2170221516528679,-0.14746022668541048,-0.17567145732997907
-0.6062911894026087,0.02680504819453897,0.5566597724324458,0.033559870716417584,0.11335365608293813,-0.18947365712860081,-0.09614273513115662
-0.6438596468404056,0.5809686189249685,-0.4496607332188483,0.301640802146877,0.14951103599952614,0.050171681399553664,0.09032370267021661
-0.05995551057521504,-0.07570164641044205,-0.25510543701116495,0.3594967692633526,-0.12879139305658038,0.12361703361416433,0.24646751683810172
0.1923207671741815,0.40735094439051783,0.10324078608515416,0.21331191841295752,-0.15434274302539072,0.15745098078274694,0.09610490201362375
-0.12404124253489725,0.41284811013147993,-0.010634051795505917,-0.5076769555690426,-0.023698279387529456,-0.18011774109916476,-0.44774481060376237
0.1286431786434338,-0.2383389357963488,-0.004519664265993151,0.24201639554426385,-0.3021206450017964,0.662847190649862,-0.2895365608092693
-0.3545687722925599,0.5468530512260708,0.16255385982019568,0.281934617613365,-0.07478803274916634,-0.06536550657531799,-0.0896608028865652
-0.3805035550069651,-0.14492215751483287,-0.45027483025418313,0.3907799333296985,-0.2547421865582359,-0.19489196701536643,-0.04880861650863208
-0.21650254263965582,-0.0791600879524704,-0.06734159228627695,0.18796360825736855,0.051388090777400336,0.29169977071226344,0.0589442402094217
0.25419290684977297,0.3510447461057037,-0.4937906201035594,-0.021582245394826706,-0.11239092323451841,0.03570182314812549,-0.10498371065950629
0.21039412625814402,0.3164785637639826,0.1687762482304114,0.13973355453761307,-0.3546939216661379,0.6171778390149995,0.5093979422453587
-0.21549849576682803,0.3936889847892671,0.5037412398065033,0.5982327153657134,-0.10944193896209495,0.3719774122756806,-0.43687454409945164
0.054722472291296086,0.41406645266573716,0.21364144577906846,0.10675735797346438,-0.3225325290021404,0.39742374421752125,0.07386255883620393
-0.19565371231231934,-0.3299451685986397,-0.31662384513884223,-0.11024267259911938,-0.23171081475496338,0.6487301665320349,0.4110076296119983
0.006060767682865562,-0.031182291809249724,-0.05041621857495604,-0.16666541300652674,0.38256481971026307,0.12778420912539443,-0.042769481886890885
-0.3366677613187296,-0.48655116697437395,0.40036333213705283,0.4453100284383441,-0.1980238518886587,-0.480313527488107,0.10851668994156496
-0.014065690449942322,0.008287323900149107,-0.2320417167645231,0.1353446316821023,0.4880625403989219,-0.287890749605349,0.1054024458219569
-0.22229689917879875,-0.06368372237507798,-0.06649227564702961,0.08333762613098114,-0.3534116105252957,0.1593684969463638,0.23490469566776975
-0.01340255291460832,0.3818645514578562,-0.3914458465850337,-0.04045071632674718,-0.15187911710032348,0.0998076198575454,0.09518563170288745
-0.1970047899950854,-0.24046665392128228,0.6750232637082438,-0.1977524718688751,-0.608829921183261,-0.02767693368199406,-0.0038449314897504305
-0.24827673262588737,-0.1561787246375551,0.24556732833754713,0.5547285952380809,0.2393707602999043,-0.4722585759779009,0.3307802191643181
0.034271544282425945,0.045387885971107086,-0.3714097512727789,0.6258852612059391,0.48929693237367766,-0.06376369228554435,0.7307833818124807
-0.10205974810096435,0.38764010728782416,0.42343497705098976,0.3131887084308631,-0.39043713508413364,-0.07864194978727751,0.4792142168124309
0.006547617279375564,0.3448144514055414,-0.3394388917256246,-0.2033773443084981,0.08117282059723757,-0.3166129241314044,0.43086105196320773
-0.1266202352736482,-0.0006928758292766152,0.22411477963806592,-0.05314279795638868,-0.11031069199229365,0.32106664184245615,-0.24039585827654858
0.18543311356182166,-0.0036224824117603027,0.39033441711921624,-0.021426018048569376,-0.3553608682794822,0.24630304093286065,0.1658502489936771
-0.24644678429755426,-0.02745152804368181,-0.2424957430337838,-0.31715776588237543,0.4430352636793887,-0.006656823311907034,0.21188591841449528
0.23226647581037443,-0.1971007997203706,-0.2569172699106797,0.09075797837203614,-0.29063537765521863,-0.16565057185888238,0.21537324027190646
0.4024358480435079,0.6943005343799327,-0.13258636755158276,-0.5531181809246086,-0.18284437380873445,0.5975555609002486,0.4272543310136706
-0.08124034482041394,0.3658958502314414,0.051969868784335155,0.23447860914115498,-0.1420064516335751,0.44635543285880086,-0.19268861507473448
0.5272987419087973,-0.37514594887523334,0.30171770426762123,-0.5097510103367914,0.22751110722836937,0.23627368434783624,-0.20453847118589974
0.6132425447969234,-0.09041607907969068,0.4038531745535717,-0.1538127746938786,0.6989584171402972,-0.26196762229867065,-0.46119696109357655
0.1338683962003219,-0.43087465065151154,0.4118812363321093,0.42289093282595325,-0.13982051947139007,-0.5256060713127548,0.3459851007764577
-0.4101798177487304,-0.012193635108309758,0.4097855221640181,0.5057859132897558,-0.1767063133994996,-0.0365542380601995,-0.8008234282404298
-0.4881574364563948,0.7464668135900527,-0.015757268790955292,0.4065585687629645,-0.27787903495593713,-0.1418127142460421,-0.07794012511647833
-0.05310886504427814,0.5919317492711068,-0.428750491199454,0.0547141818340488,0.196137484334096,0.21425362936168604,0.06599581484686395
0.5365702782090531,0.25339124017893105,0.025805670038280604,0.4789456714815422,-0.22301550578789675,0.20363813387788507,-0.06865968171424985
0.1735915283611013,0.3379668465129611,0.3985067375501108,0.10191750566227362,-0.798167382883035,0.6686101325741418,0.2812363034070272
0.2290275523726374,0.13675711048356337,0.004396297097341288,0.10258751066111942,0.6278937046549736,0.332692286675646,-0.14293964666103398
-0.07580965330555696,-0.2486840289163902,0.0565582983713925,-0.4287887223374051,-0.25705097289869533,-0.46675168942633205,-0.28537034848319
-0.22483269812421014,-0.17081919106291693,-0.17430076231068897,0.2711597451606744,-0.35682301615865314,0.1513857403250244,0.09791252467609357
0.11237032424801165,0.21489066082286407,0.12695994204418526,-0.6248064362035506,-0.211301939659785,-0.4048286269441142,0.39653421275054546
