X1,X2,X3,X4,Y1
0.09321907794314316,0.3453154387341716,0.056830557492427373,-0.6142823608836411,-0.3984988680995275
0.4070209739053856,0.14657136626763861,0.038338374610464264,-0.027477278393827076,-0.48008989229023497
-0.22563284894379954,0.40177227629831724,-0.039309855024789696,0.00895428992346542,-0.06739948287390374
-0.027764046364833386,0.06517452029525025,-0.21950046913060184,-0.6191051407963704,-0.055981262729198705
0.39654663492610515,-0.5215831716777044,0.013833903235602303,0.33742326039729476,0.06562114970922545
0.16590416880545023,0.1982790713782281,0.17085108690989234,-0.18300380529199772,0.015296178999549104
-0.06744847150289876,-0.046249421474957905,-0.1224199052559693,-0.2726014356059976,0.37025858978130155
-0.039007856269711344,-0.08929104246597533,-0.21385255776510884,-0.41332941668931633,-0.31768780206922376
0.37239421029473135,0.3227055825067673,-0.010941316168523434,0.10176796236455395,-0.07337248643935085
0.24017540539981275,-0.3650955638311613,0.1430100227806512,-0.3665596032196057,0.13951943546415313
-0.07489403047893281,-0.18253094121574365,-0.01224394748144838,0.016538738485971913,0.015473753259646061
0.16324591409449907,0.10455656864674956,-0.004875219011646192,0.04428280569312178,-0.11443165148076964
0.4245980552696945,0.06830305676154375,-0.025173309127775753,0.3811570567935878,0.007051561296777892
-0.055617744658910576,0.4281124863187632,-0.0849534281074521,-0.6483093194510599,-0.4099077282301934
0.5628970115477898,0.08049069187139053,-0.19125011087956162,-0.7020094394445011,0.09034127321786617
0.618723899610315,0.2659263106824487,-0.12596467334942474,0.0358133750720068,0.1584643682175837
-0.13241446343764762,0.6668816449476105,0.06730969839400239,0.16717865609137095,-0.2427048210615574
-0.09796767491346403,0.01517551005468551,0.07200237247102076,-0.1632460260224457,-0.11077424569659883
-0.21756785160713532,0.04543655761913033,-0.2059379545777887,-0.2096614231654416,0.1797734626959348
-0.14753822459909108,-0.4246789937727305,-0.13437383839979225,0.39451040611524185,-0.265627762341042
-0.11806326036271075,-0.11349310740524099,0.16610518796578427,0.4612424823910237,-0.6804453451106655
0.08808750738044938,-0.31897669324311867,-0.11484376150854744,0.019813041162889622,-0.2887188711221117
0.21385648521684997,0.16952612579315413,0.08476205960332107,0.25459919385793045,-0.15373196653437757
-0.14124632245256752,0.25242225593565665,0.09374908347854917,0.11688140016558038,-0.26919866776238116
-0.4293743707912661,0.040182617790983144,-0.02978833623114002,-0.2844435153125815,0.20206079664924712
0.18156058696912372,-0.6159163920398489,-0.09224095129849008,0.00400770075658978,0.435489791477094
0.3235525927088989,0.1880369684082382,0.038136891654652144,0.23602602861036787,-0.14173756974331916
0.09010543972568044,0.4242873749717951,-0.14215404434738177,-0.20366917495977288,-0.235373600722184
0.30106968219249675,0.14512203499781817,-0.06286757443781726,0.13919361136387576,-0.28218743346625486
0.5619035658994814,-0.08078199956016227,-0.17654482067576904,0.1761440049144372,-0.22509697520548538
0.41556524317189364,0.3288867944908649,0.14286445385752977,0.0887384305152571,-0.5032369476775728
0.001630123898410725,0.35265251910809414,-0.03236937218438078,-0.6217466734723363,-0.8482954390055117
-0.2777926096473995,-0.06692004085005224,0.1587287686452348,-0.32067521428631407,-0.774491621967582
0.5344566359560582,-0.06253095972207139,0.06556613308425874,-0.1376657864208269,0.04799387823317683
0.007445950019042677,0.11990961696711876,0.04291200626479619,-0.181118358946952,-0.4928732347500322
0.2912045189336684,-0.1794837744688731,0.20573755523673576,0.10090454015831415,-0.21181395338256698
-0.20023021377339847,0.14305737226441448,-0.06239667964859608,-0.16112349692715444,-0.25758710150581665
0.23597203595753372,0.11545637676122035,0.041161018518851365,-0.25185841895063193,0.1280658853596971
-0.054674495717515426,-0.047195541693042325,-0.03779459512123851,-0.026264115864880824,-0.5434780970068787
0.20719438863855022,0.10763145670936321,-0.055044300784963696,-0.5808088130361767,0.24078329601679568
0.10077599366145654,0.04109298106688276,0.09004611374064411,0.016176962102490172,0.33461986732669247
-0.03448594504916182,0.2422799323154246,0.0006094965963568667,0.03746301928932544,-0.15149998118319907
-0.14583994888646173,0.2081330575084343,0.20854655706340386,-0.25509491743067847,-0.3927070679200253
0.2843412675914925,0.026188514014199978,0.08381475009086074,-0.5358670519947036,-0.29309467664450484
0.34536442262837497,0.40723612741247117,0.2425625435572353,-0.5917637703866915,0.08022834124616218
0.3684377689232563,-0.06160818590153935,-0.013078528693599108,-0.3625976458450332,-0.24535563411671213
-0.029351774976507067,0.4131923357310584,-0.08330860396871749,-0.3595300139104585,-0.1324451504871639
0.173634300162229,0.0009185466172867574,0.15777428930338655,-0.5045977460128708,-0.08721160661477573
-0.024544282021568775,0.14157965695923544,0.14946851712788659,-0.23284025081696647,-0.27424478805003455
0.06085946995960893,-0.24093543437350454,0.14080414409278677,-0.8398627406292388,0.017917978645754062
0.44311590138867596,0.0860837157191474,0.219484000760757,0.1403536571778675,-0.17327441588316364
0.058468855666488864,0.12532131825304205,-0.006255309199201037,-0.052235070969341726,-0.3182556444637321
0.5005145449854438,0.025116822380575186,-0.03323859791532795,-0.15144269389786308,-0.21984525633165608
0.17977106115264382,-0.18016816513194955,-0.09241195094382207,-0.041409059317457905,-0.5495516318400102
0.02547843208470127,0.4646735393464295,-0.07514993161239836,-0.35652320192563586,0.25186839925478083
0.001933484795459267,0.06999178615603614,0.13885989339102656,-0.17936777233291157,-0.00411585214704932
0.279160731548759,0.41200498928060636,0.18557301435831455,-0.15807031938795318,-0.032263092946352157
0.008028584563207708,-0.2133865922177623,0.12659987672351336,-0.04018036407768508,0.07359933514115896
0.4369170016727784,-0.24006005221818397,-0.08561232874385248,-0.003287892265232746,0.11739573776323947
-0.5018305651414176,0.44610368942718914,-0.05608438735441041,0.33086699239693595,-0.10633816463574444
-0.23513292227418836,-0.4905055802873257,-0.05612095967691003,-0.5179679630953236,0.5296710347013193
-0.07536051244748954,0.1489527305030397,0.2816195903082454,0.056258566077996106,-0.3692983607972068
-0.29104956848956953,0.08547242135574129,0.014442700555847043,0.11412470225763732,0.27966987068417165
0.0058767563654746335,-0.34205542832669683,-0.1278836053235205,-0.08920324008848587,-0.18906004954524114
-0.0381760908313859,0.40890785019073345,0.015311910266325172,0.16831771468087936,0.09549238043977676
-0.07871673671483329,0.1635083829357546,-0.1474877922477759,0.07338119173319729,-0.571669619195304
0.22539263014635708,-0.2380624081343407,0.44880301639111375,0.08705269272614174,-0.22858815960419235
0.4039578121251275,-0.21217692867852653,-0.12771106950966288,0.38734770920691086,-0.42306631161284275
-0.45509085808686056,0.21026549265330013,-0.0576960300808343,-0.2992231774537978,-0.06020646627285836
0.18692987251255788,0.19731054308469229,0.00882634944985108,-0.8885754314771822,0.1254782758259555
0.2984328019584315,0.09992867064915585,0.13060250722153352,-0.11036645558555619,0.016147101193318802
-0.07354902210714054,0.10366255929382459,0.12121676109682034,-0.014004480168111302,-0.49135139598124844
0.19897125963319884,0.3351775577957062,0.17485665218244573,-0.3590754593875597,-0.3192415624079922
-0.07895180010863992,0.10234684970739143,0.16632843191476282,0.12530741307010385,0.1862496343805397
-0.19497106085420038,-0.091373663509707,-0.018248122977284967,-0.4736305129126006,-0.35118507199067983
-0.012900374284687599,-0.25263585931939536,0.16268139601335885,-0.16690670826876314,-0.02724261417721395
0.30294175698694886,0.060229941267462936,-0.07333195948702048,-0.1010534787826922,-0.3632815126306927
0.1849942112535915,-0.04532837538935411,0.12624401401743204,-0.5836920387719543,-0.6658768922128617
0.15221829752707988,0.2748723218319885,0.06886030780765974,-0.19788798254071316,-0.35037925138629733
0.30596904165986744,-0.12113966096128403,0.0677584876038382,0.006878830940635433,0.2456836426251655
-0.1224337602386612,0.4158225411149605,0.24644608531799564,-0.6414201963266585,-0.37725868462572
0.08361440422120603,0.07122145854769102,-0.2652937489268568,-0.4336222029472747,-0.30125455218074676
0.6044110502036867,0.370744271726766,0.055510511149625776,0.04277241278606543,0.13363321322688174
0.21814551636472126,0.14590350408350425,-0.129393439531977,0.41009666281793455,-0.3606674677104919
-0.020265132485614408,-0.2010756482019641,-0.2390257638371902,-0.458148417955542,-0.437291042316376
0.7059402888905528,-0.017442462057854866,0.08253665173415667,-0.07003171124075867,-0.0748878060407965
0.18507843882259226,0.2909049113452978,-0.12879448240264266,-0.40587951406271916,-0.5638822505160834
0.15793114973252464,0.12861288027462026,0.10976409955269921,-0.19541526838070872,-0.45851601046178814
-0.24892897581802392,0.17802002563114944,-0.08750072873831152,-0.18731808798409763,-0.2947638257634698
-0.2366819974374489,-0.05626994000140269,0.11863392957135555,-0.4189852726630735,-0.1794840833330678
0.18433724390722706,0.1272372937749875,-0.05846187406942227,-0.23680039866478067,-0.1689524474680557
0.33382196603826797,0.1657376658770034,0.001636719256473682,0.09612913031147471,-0.10013015172743293
0.14972619361057354,0.4685901299260463,0.036457023668548166,-0.1452703156254519,-0.1717096148668169
