X1,X10,X11,X2,X3,X4,X5,X6,X7,X8,X9,Y1
0.10572427230189584,-0.14361929342701568,0.022321887490833088,-0.11269620679559852,-0.17308963178658343,-0.21314112489903236,0.34711072657247954,0.2429853593552026,-0.32237700003688835,0.22183879290108852,-0.08690553054699404,0.4133645671110304
-0.31850678247371106,-0.16310134366187112,-0.20357970372081474,-0.015004191327499874,-0.284995707993735,-0.22668008461026895,-0.020869881163817577,0.12902702141695055,0.2900945299607559,0.2634682430475964,-0.3190014679560632,0.5061618420193699
-0.2906033917968711,-0.4995200544506117,-0.3201108040171232,-0.38326244519828534,-0.01986593195384273,-0.25317538308109666,-0.501332999686511,0.24610867383925866,0.0796952032323303,0.6637606404040112,-0.17713417557868666,0.6032658543781169
-0.36215028306262254,-0.45520680296093996,-0.2566805671254177,-0.34670405762560147,-0.37491766888601363,-0.23476724915098449,-0.33298926343281277,0.11667299582802654,0.5112745687210463,-0.023773445879187498,0.04276444716693108,0.2997985224534967
-0.13338696145213016,-0.17899678134061855,-0.035720232976707345,0.046979104809773846,-0.12061243162952272,-0.10280830368064049,-0.12007177082744784,0.14277864667851053,0.18653377367540072,0.376926324087249,0.036046740685441614,0.49205787127550027
-0.1266719399170157,0.012906911310169356,-0.1502298081124005,0.15338603248800198,-0.3382925920396209,-0.010908148434744552,0.42552057672652216,0.5142165286184194,0.7647538647458507,-0.15231568122140088,-0.48965689035035487,0.28736534586048795
-0.33352940086960603,-0.32931419438918386,-0.17193209576373536,0.2297921218915625,-0.42456850592567397,-0.11944835729260475,0.0478137908137541,0.11718965396298434,-0.005514514701374977,0.13920761835718926,0.12660997734286128,0.3881035553552339
-0.4524365292261698,0.1546713530687283,-0.04272543077687686,-0.14469657960520785,-0.31570901579665045,-0.30662305825325187,0.40325511126802976,0.3238167614502003,0.11434866458602216,0.41611115578394103,-0.3851119467629896,0.5735299222985005
0.04775333288088773,-0.05133798940055928,-0.18422637345823184,0.11295659070720596,-0.26987595781474155,-0.4695993082166125,-0.04664272679697574,0.71361137278065,-0.09455467094659334,-0.20667767979808513,0.2867011334108076,-0.051524663888668665
-0.6657737927827899,-0.7560045001783366,0.012676364098134912,-0.07063853579509366,-0.16572378030750212,6.127539169800689e-06,-0.26141000803496584,0.2762807619360761,0.21543579498050294,-0.031281618755229175,0.06383923077950639,0.45098220236509207
-0.25838981894600954,-0.41847236226738416,-0.3985243893769457,-0.021131151791804453,-0.2474507937914729,0.01012545433661377,-0.3460488328856293,-0.10743158485480203,0.34044500988933335,0.015338028071473456,-0.3815179280001916,-0.09892441165694027
0.015155266799287387,-1.407571566818617,-0.16819126536735407,-0.33571476931593286,-0.2723432026402008,-0.3303981297682457,0.34460803950309216,0.38358114166525037,-0.09110901586481648,0.12895507243021453,-0.04232664887591603,0.01966933446589053
-0.28763471163942866,-0.6655140566856971,-0.023621292661017868,0.10575869842104664,0.13675854197853293,-0.16628623469609358,-0.13204892608215021,0.2462277070468057,0.8122214510886486,-0.19181157326063283,-0.38618287835977033,0.5434659721436111
-0.492092824335825,-0.3565997098329051,0.11917286889498035,-0.059237904159195096,-0.3563778764567807,-0.2878025754071798,-0.07781921869015355,0.0509311850581711,0.019734650824899502,0.4045609191686548,-0.3390958507994054,-0.10951585760110694
-0.256036686746168,-0.5904471061502403,-0.043857902982138,-0.15799307494844222,-0.2686409265589789,-0.21136313650673827,-0.47948607039679975,0.15460890362591015,0.619906929435555,-0.36321578078490474,-0.09964952059150954,0.10350426995759582
0.14483982399293877,-0.42046399588929495,0.013014101916082571,-0.014652667810812134,-0.15306282456484965,-0.38907575063617456,-0.14486645824602193,0.3633157155590708,0.11803486774248875,0.170762509301329,-0.15848345979160677,0.17447475121958503
-0.14003279839653276,-0.44478553132604615,-0.385934306428518,-0.025360463511584785,-0.23629678036811352,-0.1928034797832375,0.10179382337393279,0.262009962991002,0.601155925655537,-0.43252583943737005,0.08149974337223181,0.12534702089748617
-0.6718725098167707,-0.11627033494951493,-0.04906053320183738,-0.19206564040091775,-0.12332723567305434,-0.2129331912876588,0.18569518817057742,-0.023088480722250115,-0.4706866837281707,-0.2314949780905243,-0.4113155974743719,0.11187573651616817
-0.2663969433324695,-0.4739282176247871,-0.11665138665028378,0.31716417120849116,-0.49965300039036237,-0.225078818466459,0.15896859588746776,0.2918977178182537,0.3647785599357961,0.09264514644228201,0.16451239020895975,0.19250048410001033
0.34700403272722413,-0.3076184282486844,-0.19044639971675278,-0.3516424235985678,-0.2708973320419758,-0.16727545831869264,-0.3372876253825118,0.44549918187605964,0.3372440446902394,0.15454170577378618,-0.09597406523883226,0.5025917744005467
0.17395096698923135,-0.3336316244246111,-0.14301665227068724,-0.10712223565119955,-0.37530279664091487,-0.3517573877602434,0.43841470679857397,0.011078350953163923,0.03366855204107468,-0.06889462956551645,0.11009819224935818,0.0884873360404988
0.09048608475165183,-0.04911684397672837,-0.0796675965873241,-0.04481182891492195,-0.18101325707984953,-0.001404365158798361,-0.4135916682205534,0.2616950172867322,-0.001667227514478814,0.32015015691175436,-0.22276739086840058,0.3174676504764352
-0.1411530748856032,0.06384175246548776,-0.2227389761125103,0.2105945436984228,-0.3690385685473359,-0.1983996037999253,-0.15023870397435912,-0.00996889627073519,0.3602926961129696,-0.562588484646966,-0.21466954610055622,0.019641818197151162
-0.6486497127548906,-0.4580385364683706,-0.019093211331448617,-0.20154891952161919,-0.13474087153127795,-0.17937134434916968,-0.2767886523030162,0.3823064100750285,0.28557245567968337,-0.12069555654137884,0.028432672404399395,-0.2487953656531678
0.007760027727712365,0.23610994469607438,0.04424232757251219,-0.1774503490595139,-0.28977356364372864,-0.3503863718630156,0.22788131983428453,0.16164391410084844,-0.49689122361604054,-0.08945310904765832,0.1397329787679463,0.6508877535666413
-0.13603464147195685,-0.3939913430399144,-0.013421283520728064,0.08373790860752495,-0.1513200037590025,0.05314117418555586,-0.15585203821953125,0.7606328948581662,-0.42121763237154464,0.3337378912608573,-0.17734426690933114,0.3514730883869438
-0.06421593275865992,-0.20012576874599303,-0.09242222863989098,-0.1623481689729197,-0.21597605019085234,-0.3163965063713407,0.46068252475192695,0.0810810259562357,0.1799320104206761,-0.20253635727183505,-0.11385459979385483,0.25959122343653795
0.287472406959225,-0.3748968321857525,-0.23764641282167298,-0.3204971338769538,0.02218913521950272,0.031685388410614745,-0.17829468028080073,0.12575899906845112,0.10134550014480936,0.344533975185382,-0.20775673020019197,0.38418975763465424
0.0015926456147373619,-0.41223667069908276,-0.09925558513039628,-0.18834762725492635,-0.37262731781337965,-0.32113553384800875,0.3051274134714083,0.15485389689213977,0.3787874911776668,-0.7695119634545223,-0.09219572893267358,0.07667548216779135
0.07354196140050144,-0.5509231023413209,0.009019624212205615,-0.02333576355270647,-0.3698321058091554,0.0998929579462962,-0.17880318727897648,0.25879100233817837,-0.38110207880253,-0.23282030427589134,-0.31250603074833183,-0.16155463181349666
0.15837707098598341,-0.4098615753567857,-0.056233444729167914,-0.13793051933179476,-0.21744096796517667,-0.15775527084918417,0.005385330367454949,0.02499643880146528,-0.3118908411715936,-0.5294254526339186,-0.10423812972868192,0.2990904884048609
-0.20908518155969608,-0.6564546605127646,0.06383138036435276,0.22489368348861127,-0.493323705434717,-0.3619288538169124,0.2752834443637758,0.36472446113713813,0.09375546126170956,0.3456949074565647,-0.5057162748114062,0.7878567507698214
-0.15306888205178723,-0.5959978704733063,-0.10064035046950887,-0.15274458559593934,-0.32951084716069723,-0.3390213264630852,0.02577201745505768,0.18836240017570546,0.26800783935505484,-0.41646669540763304,0.06198065704973091,-0.018366357654299614
-0.35285216047713386,0.18626511369906995,-0.23624087904768007,-0.13861906212966674,-0.3564034120079196,0.04208905985486863,0.08898741913460156,0.6654392731736707,0.3171761421738408,0.40165469382146046,0.04080755497238585,0.34395791966971995
0.14586907518520875,-0.28396942792689733,0.0008417493944145177,-0.1676047786154756,-0.2941945773577073,0.14938494374434874,0.16398056809388398,0.5894187866349339,0.35344191959758087,0.03450696699626643,0.03861455908637028,0.5994995886185146
-0.03504787069079199,-0.43425819122737375,-0.23505467627088422,-0.05251707033623186,-0.364872508430674,-0.0889252320213898,0.09915648069708646,0.27179341903378323,-0.05624162335512045,-0.3490616742448156,-0.30122813088278416,0.7082451295433618
-0.24704779735110127,-0.49248607507512504,-0.1573423292325971,0.14177304719003944,-0.5308071064700953,-0.1753229109605279,-0.08724434263020832,0.1573230569564681,-0.2584880693501368,-0.28849907440187816,-0.16484008694883384,-0.175280026236536
0.35453352186783615,-0.27562857476214825,-0.12732470584864178,-0.06664331229326,-0.4464013878296408,-0.34968016113389666,-0.44503145795307686,0.5839588458281197,0.3741309033660858,0.2455331349563989,-0.2439193332174059,0.5159186042462705
-0.003969843995990707,-0.34659981930994277,-0.11222380048348837,-0.13363680773686695,-0.17916267785359963,-0.3993797556835794,-0.11978498731882797,0.4395731112314293,0.33492376391922773,0.45952665620356037,-0.3780779214262954,0.9665872711708583
-0.60144308272908,0.08439286486070337,-0.45633792093037606,-0.2681988712579756,-0.13005678729985257,-0.29786322711699187,0.1175715996411473,0.1243531345504669,0.16570354954607386,-0.35643641480735494,-0.29511284323651826,0.22283280449010287
0.03668865598335372,-0.2632751144825103,-0.2935655728372108,0.22716839751536,-0.44866197685310594,-0.17855939765184708,-0.41954906540215914,0.32957263323383623,0.13042969060418455,0.21670612958504143,-0.48357416204514886,0.27643056519895215
-0.07981189816990578,-0.35927865779927454,-0.14223305488027638,-0.07369960920731346,-0.3108947072747864,-0.40451167860905035,0.29489175251841543,0.1789061895736303,0.39341824358759725,-0.06759473647997054,-0.007312579052039442,0.3771611226991764
-0.5473677776068424,0.1448778187304726,-0.12684381947094378,0.040531138895013204,-0.17092807457408768,-0.17347042751993805,-0.14403511651630957,0.25025122292197427,0.11505204143757243,-0.35401729060078646,0.17789609693299607,0.40472671563636103
0.06864018883801914,-0.10520713348890165,-0.15570742454386513,0.15139651035512283,-0.2773441844769088,-0.08911965804135581,0.20491609013365442,0.10774625399401666,-0.15126980908887241,-0.10153185409914536,-0.011854067749965488,0.5280749391450599
-0.20434465853404415,-0.07977047902530593,-0.08099731074821163,-0.03979828269466454,-0.0877715062984463,-0.3753058563478363,-0.22922036648936983,0.0026087406512877165,-0.48028305932415627,-0.007368682221509354,0.003627414107528454,0.24915072126777038
-0.20790636233001838,-0.7632439761281727,-0.09918002506015894,-0.0577589318423225,-0.1507744803516078,-0.23168993054776335,-0.13615763863553085,0.4100914183336005,0.07206262625148932,0.2982635926793018,-0.18291148772049173,0.4185355913183854
0.1714640633701612,-0.45134004919096626,-0.2496663882116144,-0.11630487538637757,-0.4825622346144406,-0.29426443833806865,0.1558362681603171,0.18959924920106785,-0.3046699636459387,0.2514987940419628,0.04913379640826902,0.3099212175712198
-0.7623160023849138,0.007885883566173035,0.008235296721053553,0.09370380718038948,-0.08333072665574001,-0.22621906002059564,-0.13431711796314838,0.39963092618175006,-0.22412492589293367,-0.19149065896938933,0.043688648704291067,0.049832669390962286
-0.5410549320260799,-0.18486640162798113,-0.16810132776487843,0.15038937416955805,-0.17279532331754,-0.24192337195171745,-0.002178536170669595,-0.17526142870288047,-0.3859958998259967,0.45066188847388455,0.05275102644375001,-0.03059822510263499
-0.24325846357638234,0.01064987840832371,-0.10551581234271205,-0.22745512733621093,-0.2472878891230949,-0.20327979622069708,-0.12042799833049123,0.6123021945341341,0.733928232945082,0.1368076424104777,-0.17581985882315224,0.05962038080422449
0.08015372985099979,-0.5324854023552722,-0.16462240761002753,-0.04548131251718571,-0.08977294259744176,-0.20408001225483455,-0.5265888272649321,0.29781207408087396,-0.36749423382625823,-0.48985041141230046,-0.11151035756587538,0.5117383653690962
-0.3905671256348914,0.03312487831397071,-0.267282348064451,-0.22740036403990227,-0.10985851890455728,-0.09092210681211618,0.29189064410831006,0.3487367470802579,0.3019852213857054,0.000298456615212897,-0.06496335424187334,0.5055061146348775
-0.3998425577909124,-0.8243628163737438,-0.25768661121556474,0.2753346732456549,-0.1886619334199434,-0.024330326351443096,-0.03654274245302752,0.07212509852242571,0.2273752841302595,0.5224590661410438,0.07775639004026452,0.3918413386175948
-0.41604487253862266,-0.620767013187193,-0.1891866513907508,0.1035304437697938,-0.2760771735302647,-0.35688283529126086,0.4978055168809423,0.08140696010739949,-0.06160994261322528,0.179291117643079,-0.32257018665508397,0.07877907840961101
-0.05540646749967387,-0.3387522144164584,-0.004237530293148606,-0.14448012400437005,-0.2828053549773227,-0.21444466619242625,0.08104497786760104,0.40595071800462573,0.45683592605992585,0.4565704893896544,-0.3512348120754436,0.038656038329569264
0.18549966134682128,-0.7466376222281795,-0.28779748146283546,0.06624883816954168,-0.23293113255104703,-0.3356407597442783,-0.12406940265957091,0.5906658360026456,0.4553994526471581,-0.29681126355196014,0.23852848773334706,0.2947444256136606
-0.5944228185522498,-0.8766029915188498,-0.0318792696308038,-0.305863379826093,-0.18113580802249035,-0.2686767416114527,0.2808751207745023,0.36132960417266624,0.06740175426251473,-0.22743133826700873,0.11183687745778648,0.3725860356393164
-0.8024368292437111,0.06595574765855958,-0.21591403217689983,0.01609991617305495,0.0652455781246094,-0.1729650495854804,0.12163159694467301,0.33536947305532105,-0.04436931630066149,0.27250148446917355,-0.12794797054237353,0.3068523603731831
-0.26138116019416247,0.12046742367417052,-0.1139085956866061,0.041800266677085036,-0.19496221220741908,-0.2480992078995375,0.003930917481454101,0.527769081259777,0.1789756675290844,0.3697784301152026,0.2649371949797556,0.22604487270872728
-0.1857669684968223,-0.3576293057471014,-0.23681626847029366,0.05041988454422594,-0.32212338365463555,-0.3657556923744071,0.10056019232384432,0.19358547769642137,0.07711968278158078,0.07031276572662176,-0.031454226674854424,0.5775397520737826
-0.39026770560632473,-0.7936260268669458,-0.28695688785387463,-0.18327089008263658,-0.3523731785716097,-0.17274691241426943,0.039899749792437995,0.14193369122105298,-0.032644392584208454,0.4045901652314785,-0.15182852433714564,0.0989674321330012
0.11504120050201488,-0.35646050392134393,-0.3038290452333905,0.211345568196635,-0.04465431485964197,-0.14263999124632515,-0.02982578898326618,-0.22900283534289445,0.10885144088851478,-0.14695703814448532,-0.06282782643339348,0.0703864138416915
0.1067902187570956,-0.7890504466867756,-0.2427452834139991,-0.086282758165912,-0.06752558801799188,-0.19993856733590132,-0.343247049776245,0.23995002411096475,0.5204941451266345,0.23571775730940478,-0.28518094286406215,0.23050204471188177
-0.16412452046613124,-0.8625285415632623,-0.1467788219313156,-0.21011417915818525,-0.4633366767842013,-0.2785609122816181,0.3905785675036332,0.4499840328844986,0.21563831888668167,0.324018322344954,0.26969685152837464,0.1964951796276314
-0.1116758484579251,-0.06283155229361592,-0.17198491987446515,-0.013723564439165295,-0.5380590621212871,-0.06283909649002029,0.08619737599014465,0.22049488491038702,0.12042698937898295,0.14298617500419233,0.19008335762549755,0.4440079858584836
0.07176532637936071,-0.18567433950320067,-0.26418300675825834,-0.0721638205245986,-0.15113275628095213,-0.06180170984725635,-0.18900550471756766,0.3459666232278648,0.31996568770049894,-0.12894179935510136,-0.12120459356438336,0.7810037527300406
-0.288461422133777,-0.26705210408468855,-0.07162438164858244,-0.22117460100257336,-0.3256532548286656,-0.19657125531875838,0.009989016468265985,0.26200889642962316,-0.14751645646667305,-0.53145522427892,0.30692330746827545,0.5300174268684303
-0.48494297164581496,-0.6086232821097253,-0.013636463607526926,-0.008379565317064533,-0.3961986111046718,-0.2156353363834552,-0.021885249135094237,0.2729090842935653,0.02748443351295908,-0.36233228225564745,-0.276843046558393,0.17751176707573896
-0.07192410884995007,-1.1755790550398455,-0.11280035125058425,0.03376118987378111,-0.5017571589453926,-0.167675771650505,0.23876892131695768,0.2547256136482443,-0.1025687622442242,-0.1375355134935925,-0.3208383869705621,0.04443999333267626
-0.34729186578613813,-0.21674456993937516,-0.052123875326212,-0.08376218787661927,-0.11187773402465588,-0.045599687761768024,0.05261923329449672,0.11214246694362585,0.13386097542341543,0.17893983220796983,-0.15519606096502908,0.49226733468698036
